Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1699023413.6962204,0.0,-0.043093724361523346,-0.0,3.086597139380471,-3.053444554549951,0.02529161701873132,0.0
1699023413.6979296,0.0,-0.04309295082853414,-0.0,3.086607462280283,-3.053443041997762,0.025290023631446626,0.0
1699023413.6985059,0.0,-0.043092662583664156,-0.0,3.0866065717466618,-3.053438722825201,0.025289815219956758,0.0
1699023413.6991448,0.0,-0.04309328934709996,-0.0,3.0866007055909503,-3.053441510101919,0.02529245306832936,0.0
1699023413.7000346,0.0,-0.04309377004390901,-0.0,3.086599307433317,-3.053444099168389,0.025293569521487536,0.0
1699023413.7011845,0.0,-0.04309513927264789,-0.0,3.086595960469164,-3.0534407157996544,0.025289867321860903,0.0
1699023413.702225,0.0,-0.043093073084677365,-0.0,3.0865990124853973,-3.053441419360434,0.025292210031957685,0.0
1699023413.7032719,0.0,-0.043092635066202006,-0.0,3.0866022400765876,-3.0534421273053014,0.025288610451413448,0.0
1699023413.704333,0.0,-0.04309378669883496,-0.0,3.086594258341574,-3.0534452837522545,0.02529332151584768,0.0
1699023413.7051823,0.0,-0.04309293852299728,-0.0,3.086599050822137,-3.053442915560124,0.025289882768053107,0.0
1699023413.7061791,0.0,-0.04309365572871874,-0.0,3.0865968787272426,-3.0534434254686085,0.025296711141626748,0.0
1699023413.7072985,0.0,-0.04309273483285608,-0.0,3.086603394360596,-3.053446669007738,0.025291870165231396,0.0
1699023413.7084465,0.0,-0.043093070722278186,-0.0,3.086598148898938,-3.053438767323037,0.02529003980179382,0.0
1699023413.710067,0.0,-0.043093667056030245,-0.0,3.0865961691843102,-3.0534435441529455,0.02529143251530312,0.0
1699023413.7102904,0.0,-0.043092809833811196,-0.0,3.086597996382914,-3.0534463378514083,0.025290607147435917,0.0
1699023413.711118,0.0,-0.043093139168635136,-0.0,3.086598997076499,-3.053445965344022,0.025288459399860255,0.0
1699023413.7121542,0.0,-0.043092485521476875,-0.0,3.086602149773256,-3.053441457556576,0.025289661791357755,0.0
