Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1680279674.7777047,0.3637836817321431,0.10798578833739861,0.40403428863946805,3.127106052899281,3.1203453967772745,-0.0538772685026974,0.0
1680279674.7787514,0.3637835977849872,0.10798479326954485,0.40403424518497416,3.1270977554130677,3.1203470794634764,-0.053878628330943645,0.0
1680279674.7796814,0.3637824621102314,0.10798586173400149,0.40403322717962037,3.1271019028541294,3.1203439002885367,-0.05387996506328456,0.0
1680279674.780891,0.36378254383946473,0.10798470608906852,0.4040323796257848,3.1270984349978423,3.12034101755307,-0.05387987177030681,0.0
1680279674.78165,0.3637839862326975,0.107985210137036,0.40403517172348186,3.1270986086473638,3.120346859255248,-0.05387667491045826,0.0
1680279674.783097,0.36378497432803414,0.10798393152230056,0.40403391977628167,3.1270960216842543,3.1203478113357437,-0.05387867078615554,0.0
1680279674.7839458,0.36378422191213966,0.10798587388680499,0.40403351376373725,3.1271001686086324,3.1203442380582405,-0.053879653741427946,0.0
1680279674.784967,0.36378351316467084,0.10798488695841996,0.40403365614484293,3.1270968878626944,3.12034529315329,-0.05387888612878799,0.0
1680279674.7859097,0.36378251375287807,0.10798685801738306,0.4040338370605988,3.127102207343267,3.1203441986027793,-0.05387866065897142,0.0
1680279674.7869115,0.3637836901393411,0.10798561953972338,0.40403318585974224,3.127100512488604,3.1203411729997477,-0.05387578873706614,0.0
1680279674.7879035,0.3637839374030049,0.1079851134573846,0.4040338825964287,3.1270959376489498,3.120344940788795,-0.053878563411538065,0.0
1680279674.789419,0.3637834261782582,0.10798346360435469,0.40403190571884967,3.127092864672305,3.1203402404288907,-0.05387963400981018,0.0
1680279674.78956,0.3637830684028192,0.10798465727638283,0.4040338079025797,3.127089998840106,3.1203439784390254,-0.053876055972634215,0.0
1680279674.7909892,0.3637834278447809,0.1079843008312116,0.4040346887826072,3.1270926019765914,3.120345275057843,-0.05387779460758723,0.0
1680279674.7915983,0.363782666651116,0.10798481055023051,0.40403237493054533,3.127096124984048,3.120339395441827,-0.05387568411365605,0.0
1680279674.7926333,0.36378411660851295,0.10798456865159745,0.40403366068918994,3.127094180727647,3.120347353166544,-0.053877563537347926,0.0
1680279674.7941217,0.36378332665906193,0.10798472112456795,0.40403445158681406,3.1270921483619674,3.1203460065396302,-0.053874581039671396,0.0
1680279674.7948904,0.3637833111887464,0.10798559652564343,0.4040345342609368,3.127093559023245,3.1203445325322052,-0.05387473098217216,0.0
1680279674.7958028,0.3637833543543741,0.10798621084081862,0.40403224362993423,3.127099392082012,3.1203404406634325,-0.053877311632080864,0.0
1680279674.7969806,0.3637826669240978,0.10798426385429655,0.4040310306451471,3.1270966053846885,3.1203381891066506,-0.05387974644137751,0.0
1680279674.7978747,0.3637829916499585,0.10798558846748248,0.4040331733997182,3.1270988682506538,3.1203434112288813,-0.05387961334272985,0.0
1680279674.798844,0.36378305488671697,0.10798651442964653,0.4040341456077643,3.1270982722293676,3.120344786164015,-0.053879000751778525,0.0
1680279674.7996955,0.36378385923835255,0.10798387040941108,0.4040327713714796,3.127091398914134,3.1203449115388993,-0.053878321944037626,0.0
1680279674.8010514,0.36378239030251197,0.10798598310733401,0.4040322923448199,3.1270945404728163,3.1203409994550864,-0.05387749851387534,0.0
1680279674.8030212,0.3637832882197466,0.10798400556197713,0.40403293973287924,3.1270951879402045,3.1203411557538923,-0.05387619813252923,0.0
1680279674.8030422,0.3637833617376514,0.10798411391496562,0.40403383336130894,3.1270973253696512,3.1203447696593645,-0.053878363013286745,0.0
1680279674.804802,0.36378232411857614,0.10798465860720705,0.4040327144499043,3.127099514415101,3.1203412216079056,-0.053879263701147644,0.0
1680279674.8049264,0.3637836565749757,0.10798439172979914,0.4040331272900048,3.127096545930368,3.120341911310066,-0.05387881469604485,0.0
1680279674.8056877,0.36378358554910556,0.10798565800214671,0.4040335168330812,3.127101644153377,3.1203436390787194,-0.05387964451883041,0.0
1680279674.8073173,0.3637827515166492,0.10798473510458367,0.4040317070388237,3.12709687864623,3.120341647523279,-0.05388016186277195,0.0
1680279674.8078785,0.3637830350746484,0.1079853188907776,0.40403100193625086,3.1271001442144444,3.120339587145352,-0.05388294112039394,0.0
1680279674.8087845,0.36378296945037414,0.10798477840086546,0.4040316119231836,3.1270919576176257,3.120340920328681,-0.05388100760147452,0.0
1680279674.809593,0.3637828868218368,0.10798402767844142,0.4040324052894776,3.1270999382501623,3.1203410534108884,-0.05388041987243041,0.0
1680279674.8110063,0.3637827252544675,0.10798367623408844,0.40403273542311924,3.1270915073922314,3.1203414214836807,-0.05387762355447158,0.0
1680279674.8116632,0.3637821468148177,0.10798585897998736,0.4040330660935623,3.1271002188508024,3.1203418385689567,-0.05387744959995165,0.0
1680279674.8125288,0.3637829964871604,0.10798586725999315,0.4040334403370597,3.1270954083821345,3.120343356109406,-0.05387774024813286,0.0
1680279674.813541,0.36378438258438517,0.10798594521900295,0.404032483890703,3.1270967143208295,3.120343285700002,-0.05388055582979742,0.0
1680279674.814556,0.3637831266014027,0.1079848235649185,0.4040335089765859,3.1270940537016836,3.1203458958367283,-0.0538784190429788,0.0
1680279674.8159761,0.36378413873930815,0.10798386298809513,0.4040323862863522,3.1270896423884764,3.1203419135595007,-0.05387881777790377,0.0
1680279674.816711,0.3637826420322271,0.10798408130489276,0.40402912006300695,3.1270964154653718,3.120334603546761,-0.05388353483969955,0.0
1680279674.8176785,0.3637825512521102,0.1079847732076332,0.40403164572590156,3.127096409630467,3.120339283845251,-0.05387604288564641,0.0
1680279674.8190334,0.36378300260877894,0.10798417859322049,0.4040308737449902,3.127091810679772,3.1203377927277414,-0.0538820170651224,0.0
1680279674.8206732,0.36378347137097905,0.10798429130339393,0.40403334218363834,3.1270940150597832,3.1203433770400855,-0.053878467900048535,0.0
1680279674.8216991,0.3637834298403444,0.10798517146380646,0.4040334150481294,3.127099027439222,3.1203435741884045,-0.053876939450411714,0.0
1680279674.8217087,0.36378357237092496,0.10798510282354747,0.40403483712146704,3.1270993587155878,3.120346295943827,-0.05387672385352767,0.0
1680279674.822721,0.3637833610591758,0.10798526255035328,0.4040341742693885,3.1270989735928927,3.1203447525450367,-0.053880674981133525,0.0
1680279674.823744,0.3637827941247478,0.10798597396993219,0.4040334737537576,3.1270975906839986,3.1203426527284135,-0.053877785044959554,0.0
1680279674.8249302,0.36378355734796475,0.10798594200447005,0.40403425416352057,3.127100733331466,3.1203439216280056,-0.05387332806444132,0.0
1680279674.8264587,0.3637839477830146,0.10798528509547906,0.40403366056239864,3.1271003953593897,3.1203440015223602,-0.053877823069050604,0.0
1680279674.826602,0.3637817802222041,0.10798653504272297,0.4040309692048491,3.1271022147782155,3.1203368047352753,-0.053878529852494285,0.0
1680279674.8277028,0.3637826685746465,0.1079852931742327,0.4040315992628102,3.1271016220284245,3.1203385820339973,-0.05387797100554831,0.0
1680279674.828945,0.36378160648173136,0.10798577059708404,0.40403191370328484,3.127101810863062,3.1203409640685984,-0.053881819327690074,0.0
1680279674.8296216,0.3637822640603084,0.10798599120729559,0.4040314811451562,3.1271040338287843,3.120338985314845,-0.05388129802935806,0.0
1680279674.830626,0.36378201830123774,0.10798522595779503,0.40403129763609386,3.127101402617451,3.120339827854528,-0.053881982991410095,0.0
1680279674.8316844,0.3637832661412096,0.10798539903432715,0.4040323401414891,3.1270977498944728,3.1203388739553204,-0.05387846792073786,0.0
1680279674.8327923,0.36378275547045114,0.10798430955820365,0.4040323586420884,3.1270973827226416,3.120340496744875,-0.0538789909551052,0.0
1680279674.83391,0.3637815791440382,0.10798598189176618,0.40403083628294567,3.1270986312553553,3.1203385108013273,-0.053880650136348,0.0
1680279674.8351395,0.3637833653090983,0.10798495250915263,0.40403251264828244,3.12710061913701,3.120344264785437,-0.05387899440200117,0.0
1680279674.8358176,0.3637831923705627,0.1079848616705905,0.4040339596744668,3.1270934918568893,3.120343894164041,-0.05387447165537045,0.0
1680279674.8371825,0.363783679582566,0.10798576156210003,0.40403422339393763,3.127099756382304,3.1203461604697296,-0.05387817757636774,0.0
1680279674.8377054,0.3637836140771672,0.10798449878268339,0.40403257110730956,3.12709239874014,3.120342173825624,-0.053878509035570295,0.0
1680279674.8385966,0.36378355828648556,0.10798440912963572,0.40403270936299973,3.1270952525914595,3.1203416936267145,-0.05387884837546264,0.0
1680279674.839693,0.363783744136274,0.10798632541878185,0.40403503241067895,3.1271002644229644,3.1203470524154313,-0.05387825669961448,0.0
1680279674.8406882,0.3637825010901683,0.10798503519045068,0.40403306823396845,3.1271008594946776,3.120341768281836,-0.0538772351823514,0.0
1680279674.8417494,0.36378270145083197,0.10798385980289443,0.4040332711503162,3.1270992892337,3.120342704529065,-0.053879978592099316,0.0
1680279674.8430464,0.36378312318415446,0.10798396140600237,0.40403255916696784,3.127096925841235,3.120342912301734,-0.05387991103888116,0.0
1680279674.8440292,0.3637832557519095,0.1079846706226122,0.4040335377180242,3.127101812844781,3.120344141881801,-0.05387974987941125,0.0
1680279674.8448682,0.36378384846060563,0.10798310305994782,0.4040333589083223,3.127098450529615,3.120343304934164,-0.05387656717445064,0.0
1680279674.8456511,0.3637819874377448,0.10798749092236191,0.4040326400926651,3.1271069274253187,3.1203423149778904,-0.05388039864269911,0.0
1680279674.8465626,0.36378377918586746,0.10798413336914436,0.4040332996999348,3.1270995856276373,3.120342847082085,-0.05388064418549679,0.0
1680279674.8476098,0.36378328173962166,0.10798640107109109,0.40403288367463663,3.127103085660636,3.1203433597555947,-0.05387909428239928,0.0
1680279674.8486245,0.36378349654547115,0.10798487950821678,0.4040336404681584,3.1271011642124176,3.120344757296966,-0.05387876154401738,0.0
1680279674.8496807,0.36378362821139426,0.10798492814838452,0.4040345027716279,3.1270952643760777,3.1203447392738637,-0.053875137052713545,0.0
1680279674.8507943,0.3637841910005658,0.10798448409464229,0.40403724853367956,3.1270952098264995,3.12035027122117,-0.05387466333406436,0.0
1680279674.8518384,0.3637828829573026,0.10798420529592002,0.40403256056899595,3.127093666345366,3.120341364630085,-0.053879550473384386,0.0
1680279674.852661,0.3637839625010862,0.10798526434508662,0.40403346722133343,3.1270961731683524,3.120346763960009,-0.0538772913017803,0.0
1680279674.8537145,0.363784224863924,0.1079866299702356,0.40403313411562075,3.127097303006448,3.120343779870921,-0.05388123924781626,0.0
1680279674.8548326,0.36378304366024294,0.10798492326126863,0.40403191359816976,3.1270960345689613,3.120340683143158,-0.053880023758426335,0.0
1680279674.8556166,0.36378262465579647,0.1079851411087817,0.4040316050498858,3.1271016867046715,3.120339913892378,-0.05388258394757866,0.0
1680279674.856528,0.3637834117260065,0.10798373204260381,0.40403106360579577,3.1270910543130013,3.120338320390077,-0.053880579012421985,0.0
1680279674.8577583,0.36378283144350604,0.10798453223750736,0.40403317459607113,3.1270969900144925,3.1203438920325457,-0.05388006810723154,0.0
1680279674.8586643,0.36378248035277627,0.1079854325305733,0.40403244679215805,3.1270954675163765,3.1203398498149593,-0.05387627121380818,0.0
1680279674.8597364,0.3637827483459932,0.10798574948993293,0.40403306885268525,3.127095317111385,3.1203419386760203,-0.053877764945163685,0.0
1680279674.860716,0.36378281084418457,0.10798464351397462,0.4040353149731815,3.127097105005444,3.1203477346475927,-0.0538771178597332,0.0
1680279674.8616476,0.3637834135587663,0.10798420705536595,0.40403403211191347,3.1270928341635624,3.1203451424473276,-0.05387791306817562,0.0
1680279674.8628182,0.3637824779775881,0.10798428717097522,0.4040318174643412,3.1270947615625984,3.1203401350023956,-0.05387903451749727,0.0
1680279674.8636944,0.3637824969053995,0.10798529584546447,0.4040318769479196,3.1270979864809303,3.120340283218588,-0.053881407878568995,0.0
1680279674.8646748,0.363782187758277,0.10798579691912498,0.40403288786366687,3.127098804998762,3.1203420838995175,-0.053877039625921955,0.0
1680279674.86605,0.36378316641758046,0.10798501885779996,0.4040330347563675,3.1270948483787393,3.120343420129551,-0.05387850706091452,0.0
1680279674.8668299,0.3637831828336088,0.10798468392671409,0.40403299504881,3.127093827546746,3.1203429462948606,-0.05387914716021386,0.0
1680279674.8680255,0.363782826909565,0.10798410557924942,0.40403235827233164,3.1270905994293132,3.1203406278681256,-0.05387856736914283,0.0
1680279674.869123,0.36378275505306895,0.1079849309797488,0.40403160285627215,3.12709655991578,3.120339362213589,-0.05387950548788297,0.0
1680279674.8698072,0.36378194862363855,0.1079855031295778,0.40403128311157777,3.127095186690336,3.120337705916335,-0.05387591662286792,0.0
1680279674.870692,0.3637832356278868,0.10798378902696633,0.4040317166338551,3.127093404491374,3.1203392715800145,-0.05387837998768393,0.0
1680279674.8715787,0.3637835806083317,0.10798393399453923,0.4040325941969216,3.127095702903559,3.1203425516765684,-0.053881856097380415,0.0
1680279674.8727088,0.36378296437547725,0.10798558545018784,0.4040335587372983,3.1270949588977692,3.1203426776658714,-0.053874972146753616,0.0
1680279674.8736062,0.36378423429577555,0.10798545376730456,0.4040345686083213,3.127095031359841,3.1203480890189508,-0.053876064003183864,0.0
1680279674.8749092,0.36378358622407714,0.10798565703966617,0.40403292467490837,3.1270989455650042,3.120344189476069,-0.053879855164533925,0.0
1680279674.8756478,0.36378370639380886,0.10798429072215031,0.40403390399034483,3.127092352420409,3.1203443833530007,-0.05387840067578779,0.0
1680279674.8766963,0.36378369387058035,0.10798310940920136,0.40403323800826413,3.1270891862455548,3.1203424159256388,-0.05387769549803576,0.0
1680279674.8777285,0.3637837106064282,0.10798434255485827,0.40403194443783447,3.1270917237240603,3.1203403284694975,-0.05388046950260277,0.0
1680279674.8788004,0.363783693292725,0.10798408855746777,0.40403391996928156,3.1270931039413137,3.120344676871392,-0.05388004710311034,0.0
1680279674.879712,0.36378293083615465,0.10798488187849403,0.40403179532129124,3.127095314135435,3.120340224209739,-0.05388025271525414,0.0
1680279674.8806458,0.3637833035968122,0.10798272698872932,0.40403175637663896,3.1270886069848256,3.120339382754282,-0.053881417107308587,0.0
1680279674.881791,0.3637830125395695,0.10798462164307808,0.40403350831082396,3.127090586084758,3.1203421105853852,-0.053877047697034615,0.0
1680279674.8830237,0.3637843666211101,0.1079845724274775,0.4040326200061413,3.1270944759359156,3.1203421068472386,-0.053880307166323305,0.0
1680279674.8837357,0.36378479375778505,0.10798320018898754,0.4040336902668474,3.127090834386107,3.120343235447814,-0.053879628188483804,0.0
1680279674.8848891,0.3637830485586611,0.10798638530757133,0.40403364372683864,3.1270976651286455,3.1203451606576684,-0.05387942670527959,0.0
1680279674.885832,0.36378196993427225,0.10798432659097483,0.40403169678331974,3.1270930461407773,3.120341233328957,-0.05388116968436111,0.0
1680279674.8868763,0.3637824549894269,0.10798257314226853,0.4040307595587179,3.1270892133582553,3.1203385677871203,-0.05388049206558713,0.0
