Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14
1698938220.1547434,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1559207,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1564248,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1580784,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1584704,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.159706,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1607308,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1616902,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1624687,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.163493,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1655602,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.166324,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1668627,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1675498,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1685145,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1694913,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1705,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.171606,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1725438,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1735373,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1744468,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1754837,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.177074,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.177697,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1785405,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1795301,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1806471,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1815615,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1828153,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1838293,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.184648,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1854427,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.186431,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1876376,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.188474,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1894689,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.190598,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.1915603,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
1698938220.19252,"[label: ""x""
size: 15
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,0.05,1.2,0.002,0.001,0.1
