Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14
1695127114.956678,0,-0.0,36.0,0.0,-1.0,0.17473291963400056,0.02617463981837773,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9577684,0,-0.0,36.0,0.0,-1.0,0.17498425503583054,0.02604376661928584,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9586866,0,-0.0,36.0,0.0,-1.0,0.17523433376065137,0.02591354778618941,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9603248,0,-0.0,36.0,0.0,-1.0,0.1754831620918481,0.025783980047258463,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9608183,0,-0.0,36.0,0.0,-1.0,0.17573074628138885,0.02565506014702217,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9616177,0,-0.0,36.0,0.0,-1.0,0.1759770925499819,0.025526784846287058,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9629133,0,-0.0,36.0,0.0,-1.0,0.17622220708723196,0.02539915092205562,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9636028,0,-0.0,36.0,0.0,-1.0,0.17646609605179578,0.025272155167445343,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9648542,0,-0.0,36.0,0.0,-1.0,0.17670876557153678,0.025145794391608117,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9656415,0,-0.0,36.0,0.0,-1.0,0.17695022174367908,0.025020065419650076,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9694958,0,-0.0,36.0,0.0,-1.0,0.17719047063496068,0.024894965092551825,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.970112,0,-0.0,36.0,0.0,-1.0,0.17742951828178588,0.024770490267089065,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.970116,0,-0.0,36.0,0.0,-1.0,0.17766737069037694,0.02464663781575362,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9701228,0,-0.0,36.0,0.0,-1.0,0.17790403383692505,0.024523404626674853,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9708178,0,-0.0,36.0,0.0,-1.0,0.17813951366774042,0.024400787603541477,0.0,-0.0021278188019754774,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9717066,0,-6.0,36.0,0.0,0.0,0.1783738160994017,0.023978783665523768,0.0,-3.342369958228198e-05,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9726784,0,-6.0,36.0,0.0,0.0,0.17860694701890467,0.023558889747196148,0.0,-5.250182453174465e-07,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9745114,0,-6.0,36.0,0.0,0.0,0.17883891228381013,0.023141095298460167,0.0,-8.246967312449469e-09,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.975131,0,-6.0,36.0,0.0,0.0,0.17906971772239105,0.022725389821967864,0.0,-1.2954305961593206e-10,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9756072,0,-6.0,36.0,0.0,0.0,0.17929936913377909,0.022311762872858024,0.0,-2.034857622064784e-12,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.976749,0,-6.0,36.0,0.0,0.0,0.17952787228811018,0.021900204058493734,0.0,-3.19634687828996e-14,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9776955,0,-6.0,36.0,0.0,0.0,0.17975523292666962,0.021490703038201265,0.0,-5.020809935580203e-16,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.978695,0,-6.0,36.0,0.0,0.0,0.17998145676203625,0.02108324952301026,0.0,-7.886669804344705e-18,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9797568,0,-6.0,36.0,0.0,0.0,0.18020654947822606,0.020677833275395206,0.0,-1.238835195930889e-19,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.980601,0,-6.0,36.0,0.0,0.0,0.18043051673083493,0.020274444109018228,0.0,-1.9459577752724768e-21,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9815726,0,-6.0,36.0,0.0,0.0,0.18065336414718075,0.019873071888473134,0.0,-3.0567033254959757e-23,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9826295,0,-6.0,36.0,0.0,0.0,0.18087509732644483,0.019473706529030767,0.0,-4.801458355790824e-25,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.9838984,0,-6.0,36.0,0.0,0.0,0.1810957218398126,0.01907633799638561,0.0,-7.54211314853489e-27,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
1695127114.984816,0,-6.0,36.0,0.0,0.0,0.18131524323061352,0.018680956306403682,0.0,-1.1847123629990097e-28,0.01,0.00625,0.05,1.2,0.005,0.001,0.1
